iter	Accuracy	Logloss
7306	0.9642857143	0.05194035566
7307	0.9642857143	0.05194035566
7308	0.9642857143	0.05194035566
7309	0.9642857143	0.05194035566
7310	0.9642857143	0.05194035566
7311	0.9642857143	0.05194035566
7312	0.9642857143	0.05194035566
7313	0.9642857143	0.05194035566
7314	0.9642857143	0.05194035566
7315	0.9642857143	0.05194035566
7316	0.9642857143	0.05194035566
7317	0.9642857143	0.05194035566
7318	0.9642857143	0.05194035566
7319	0.9642857143	0.05194035566
7320	0.9642857143	0.05194035566
7321	0.9642857143	0.05194035566
7322	0.9642857143	0.05194035566
7323	0.9642857143	0.05194035566
7324	0.9642857143	0.05194035566
7325	0.9642857143	0.05194035566
7326	0.9642857143	0.05194035566
7327	0.9642857143	0.05194035566
7328	0.9642857143	0.05194035566
7329	0.9642857143	0.05194035566
7330	0.9642857143	0.05194035566
7331	0.9642857143	0.05194035566
7332	0.9642857143	0.05194035566
7333	0.9642857143	0.05194035566
7334	0.9642857143	0.05194035566
7335	0.9642857143	0.05194035566
7336	0.9642857143	0.05194035566
7337	0.9642857143	0.05194035566
7338	0.9642857143	0.05194035566
7339	0.9642857143	0.05194035566
7340	0.9642857143	0.05194035566
7341	0.9642857143	0.05194035566
7342	0.9642857143	0.05194035566
7343	0.9642857143	0.05194035566
7344	0.9642857143	0.05194035566
7345	0.9642857143	0.05194035566
7346	0.9642857143	0.05194035566
7347	0.9642857143	0.05194035566
7348	0.9642857143	0.05194035566
7349	0.9642857143	0.05194035566
7350	0.9642857143	0.05194035566
7351	0.9642857143	0.05194035566
7352	0.9642857143	0.05194035566
7353	0.9642857143	0.05194035566
7354	0.9642857143	0.05194035566
7355	0.9642857143	0.05194035566
7356	0.9642857143	0.05194035566
7357	0.9642857143	0.05194035566
7358	0.9642857143	0.05194035566
7359	0.9642857143	0.05194035566
7360	0.9642857143	0.05194035566
7361	0.9642857143	0.05194035566
7362	0.9642857143	0.05194035566
7363	0.9642857143	0.05194035566
7364	0.9642857143	0.05194035566
7365	0.9642857143	0.05194035566
7366	0.9642857143	0.05194035566
7367	0.9642857143	0.05194035566
7368	0.9642857143	0.05194035566
7369	0.9642857143	0.05194035566
7370	0.9642857143	0.05194035566
7371	0.9642857143	0.05194035566
7372	0.9642857143	0.05194035566
7373	0.9642857143	0.05194035566
7374	0.9642857143	0.05194035566
7375	0.9642857143	0.05194035566
7376	0.9642857143	0.05194035566
7377	0.9642857143	0.05194035566
7378	0.9642857143	0.05194035566
7379	0.9642857143	0.05194035566
7380	0.9642857143	0.05194035566
7381	0.9642857143	0.05194035566
7382	0.9642857143	0.05194035566
7383	0.9642857143	0.05194035566
7384	0.9642857143	0.05194035566
7385	0.9642857143	0.05194035566
7386	0.9642857143	0.05194035566
7387	0.9642857143	0.05194035566
7388	0.9642857143	0.05194035566
7389	0.9642857143	0.05194035566
7390	0.9642857143	0.05194035566
7391	0.9642857143	0.05194035566
7392	0.9642857143	0.05194035566
7393	0.9642857143	0.05194035566
7394	0.9642857143	0.05194035566
7395	0.9642857143	0.05194035566
7396	0.9642857143	0.05194035566
7397	0.9642857143	0.05194035566
7398	0.9642857143	0.05194035566
7399	0.9642857143	0.05194035566
7400	0.9642857143	0.05194035566
7401	0.9642857143	0.05194035566
7402	0.9642857143	0.05194035566
7403	0.9642857143	0.05194035566
7404	0.9642857143	0.05194035566
7405	0.9642857143	0.05194035566
7406	0.9642857143	0.05194035566
7407	0.9642857143	0.05194035566
7408	0.9642857143	0.05194035566
7409	0.9642857143	0.05194035566
7410	0.9642857143	0.05194035566
7411	0.9642857143	0.05194035566
7412	0.9642857143	0.05194035566
7413	0.9642857143	0.05194035566
7414	0.9642857143	0.05194035566
7415	0.9642857143	0.05194035566
7416	0.9642857143	0.05194035566
7417	0.9642857143	0.05194035566
7418	0.9642857143	0.05194035566
7419	0.9642857143	0.05194035566
7420	0.9642857143	0.05194035566
7421	0.9642857143	0.05194035566
7422	0.9642857143	0.05194035566
7423	0.9642857143	0.05194035566
7424	0.9642857143	0.05194035566
7425	0.9642857143	0.05194035566
7426	0.9642857143	0.05194035566
7427	0.9642857143	0.05194035566
7428	0.9642857143	0.05194035566
7429	0.9642857143	0.05194035566
7430	0.9642857143	0.05194035566
7431	0.9642857143	0.05194035566
7432	0.9642857143	0.05194035566
7433	0.9642857143	0.05194035566
7434	0.9642857143	0.05194035566
7435	0.9642857143	0.05194035566
7436	0.9642857143	0.05194035566
7437	0.9642857143	0.05194035566
7438	0.9642857143	0.05194035566
7439	0.9642857143	0.05194035566
7440	0.9642857143	0.05194035566
7441	0.9642857143	0.05194035566
7442	0.9642857143	0.05194035566
7443	0.9642857143	0.05194035566
7444	0.9642857143	0.05194035566
7445	0.9642857143	0.05194035566
7446	0.9642857143	0.05194035566
7447	0.9642857143	0.05194035566
7448	0.9642857143	0.05194035566
7449	0.9642857143	0.05194035566
7450	0.9642857143	0.05194035566
7451	0.9642857143	0.05194035566
7452	0.9642857143	0.05194035566
7453	0.9642857143	0.05194035566
7454	0.9642857143	0.05194035566
7455	0.9642857143	0.05194035566
7456	0.9642857143	0.05194035566
7457	0.9642857143	0.05194035566
7458	0.9642857143	0.05194035566
7459	0.9642857143	0.05194035566
7460	0.9642857143	0.05194035566
7461	0.9642857143	0.05194035566
7462	0.9642857143	0.05194035566
7463	0.9642857143	0.05194035566
7464	0.9642857143	0.05194035566
7465	0.9642857143	0.05194035566
7466	0.9642857143	0.05194035566
7467	0.9642857143	0.05194035566
7468	0.9642857143	0.05194035566
7469	0.9642857143	0.05194035566
7470	0.9642857143	0.05194035566
7471	0.9642857143	0.05194035566
7472	0.9642857143	0.05194035566
7473	0.9642857143	0.05194035566
7474	0.9642857143	0.05194035566
7475	0.9642857143	0.05194035566
7476	0.9642857143	0.05194035566
7477	0.9642857143	0.05194035566
7478	0.9642857143	0.05194035566
7479	0.9642857143	0.05194035566
7480	0.9642857143	0.05194035566
7481	0.9642857143	0.05194035566
7482	0.9642857143	0.05194035566
7483	0.9642857143	0.05194035566
7484	0.9642857143	0.05194035566
7485	0.9642857143	0.05194035566
7486	0.9642857143	0.05194035566
7487	0.9642857143	0.05194035566
7488	0.9642857143	0.05194035566
7489	0.9642857143	0.05194035566
7490	0.9642857143	0.05194035566
7491	0.9642857143	0.05194035566
7492	0.9642857143	0.05194035566
7493	0.9642857143	0.05194035566
7494	0.9642857143	0.05194035566
7495	0.9642857143	0.05194035566
7496	0.9642857143	0.05194035566
7497	0.9642857143	0.05194035566
7498	0.9642857143	0.05194035566
7499	0.9642857143	0.05194035566
7500	0.9642857143	0.05194035566
7501	0.9642857143	0.05194035566
7502	0.9642857143	0.05194035566
7503	0.9642857143	0.05194035566
7504	0.9642857143	0.05194035566
7505	0.9642857143	0.05194035566
7506	0.9642857143	0.05194035566
7507	0.9642857143	0.05194035566
7508	0.9642857143	0.05194035566
7509	0.9642857143	0.05194035566
7510	0.9642857143	0.05194035566
7511	0.9642857143	0.05194035566
7512	0.9642857143	0.05194035566
7513	0.9642857143	0.05194035566
7514	0.9642857143	0.05194035566
7515	0.9642857143	0.05194035566
7516	0.9642857143	0.05194035566
7517	0.9642857143	0.05194035566
7518	0.9642857143	0.05194035566
7519	0.9642857143	0.05194035566
7520	0.9642857143	0.05194035566
7521	0.9642857143	0.05194035566
7522	0.9642857143	0.05194035566
7523	0.9642857143	0.05194035566
7524	0.9642857143	0.05194035566
7525	0.9642857143	0.05194035566
7526	0.9642857143	0.05194035566
7527	0.9642857143	0.05194035566
7528	0.9642857143	0.05194035566
7529	0.9642857143	0.05194035566
7530	0.9642857143	0.05194035566
7531	0.9642857143	0.05194035566
7532	0.9642857143	0.05194035566
7533	0.9642857143	0.05194035566
7534	0.9642857143	0.05194035566
7535	0.9642857143	0.05194035566
7536	0.9642857143	0.05194035566
7537	0.9642857143	0.05194035566
7538	0.9642857143	0.05194035566
7539	0.9642857143	0.05194035566
7540	0.9642857143	0.05194035566
7541	0.9642857143	0.05194035566
7542	0.9642857143	0.05194035566
7543	0.9642857143	0.05194035566
7544	0.9642857143	0.05194035566
7545	0.9642857143	0.05194035566
7546	0.9642857143	0.05194035566
7547	0.9642857143	0.05194035566
7548	0.9642857143	0.05194035566
7549	0.9642857143	0.05194035566
7550	0.9642857143	0.05194035566
7551	0.9642857143	0.05194035566
7552	0.9642857143	0.05194035566
7553	0.9642857143	0.05194035566
7554	0.9642857143	0.05194035566
7555	0.9642857143	0.05194035566
7556	0.9642857143	0.05194035566
7557	0.9642857143	0.05194035566
7558	0.9642857143	0.05194035566
7559	0.9642857143	0.05194035566
7560	0.9642857143	0.05194035566
7561	0.9642857143	0.05194035566
7562	0.9642857143	0.05194035566
7563	0.9642857143	0.05194035566
7564	0.9642857143	0.05194035566
7565	0.9642857143	0.05194035566
7566	0.9642857143	0.05194035566
7567	0.9642857143	0.05194035566
7568	0.9642857143	0.05194035566
7569	0.9642857143	0.05194035566
7570	0.9642857143	0.05194035566
7571	0.9642857143	0.05194035566
7572	0.9642857143	0.05194035566
7573	0.9642857143	0.05194035566
7574	0.9642857143	0.05194035566
7575	0.9642857143	0.05194035566
7576	0.9642857143	0.05194035566
7577	0.9642857143	0.05194035566
7578	0.9642857143	0.05194035566
7579	0.9642857143	0.05194035566
7580	0.9642857143	0.05194035566
7581	0.9642857143	0.05194035566
7582	0.9642857143	0.05194035566
7583	0.9642857143	0.05194035566
7584	0.9642857143	0.05194035566
7585	0.9642857143	0.05194035566
7586	0.9642857143	0.05194035566
7587	0.9642857143	0.05194035566
7588	0.9642857143	0.05194035566
7589	0.9642857143	0.05194035566
7590	0.9642857143	0.05194035566
7591	0.9642857143	0.05194035566
7592	0.9642857143	0.05194035566
7593	0.9642857143	0.05194035566
7594	0.9642857143	0.05194035566
7595	0.9642857143	0.05194035566
7596	0.9642857143	0.05194035566
7597	0.9642857143	0.05194035566
7598	0.9642857143	0.05194035566
7599	0.9642857143	0.05194035566
7600	0.9642857143	0.05194035566
7601	0.9642857143	0.05194035566
7602	0.9642857143	0.05194035566
7603	0.9642857143	0.05194035566
7604	0.9642857143	0.05194035566
7605	0.9642857143	0.05194035566
7606	0.9642857143	0.05194035566
7607	0.9642857143	0.05194035566
7608	0.9642857143	0.05194035566
7609	0.9642857143	0.05194035566
7610	0.9642857143	0.05194035566
7611	0.9642857143	0.05194035566
7612	0.9642857143	0.05194035566
7613	0.9642857143	0.05194035566
7614	0.9642857143	0.05194035566
7615	0.9642857143	0.05194035566
7616	0.9642857143	0.05194035566
7617	0.9642857143	0.05194035566
7618	0.9642857143	0.05194035566
7619	0.9642857143	0.05194035566
7620	0.9642857143	0.05194035566
7621	0.9642857143	0.05194035566
7622	0.9642857143	0.05194035566
7623	0.9642857143	0.05194035566
7624	0.9642857143	0.05194035566
7625	0.9642857143	0.05194035566
7626	0.9642857143	0.05194035566
7627	0.9642857143	0.05194035566
7628	0.9642857143	0.05194035566
7629	0.9642857143	0.05194035566
7630	0.9642857143	0.05194035566
7631	0.9642857143	0.05194035566
7632	0.9642857143	0.05194035566
7633	0.9642857143	0.05194035566
7634	0.9642857143	0.05194035566
7635	0.9642857143	0.05194035566
7636	0.9642857143	0.05194035566
7637	0.9642857143	0.05194035566
7638	0.9642857143	0.05194035566
7639	0.9642857143	0.05194035566
7640	0.9642857143	0.05194035566
7641	0.9642857143	0.05194035566
7642	0.9642857143	0.05194035566
7643	0.9642857143	0.05194035566
7644	0.9642857143	0.05194035566
7645	0.9642857143	0.05194035566
7646	0.9642857143	0.05194035566
7647	0.9642857143	0.05194035566
7648	0.9642857143	0.05194035566
7649	0.9642857143	0.05194035566
7650	0.9642857143	0.05194035566
7651	0.9642857143	0.05194035566
7652	0.9642857143	0.05194035566
7653	0.9642857143	0.05194035566
7654	0.9642857143	0.05194035566
7655	0.9642857143	0.05194035566
7656	0.9642857143	0.05194035566
7657	0.9642857143	0.05194035566
7658	0.9642857143	0.05194035566
7659	0.9642857143	0.05194035566
7660	0.9642857143	0.05194035566
7661	0.9642857143	0.05194035566
7662	0.9642857143	0.05194035566
7663	0.9642857143	0.05194035566
7664	0.9642857143	0.05194035566
7665	0.9642857143	0.05194035566
7666	0.9642857143	0.05194035566
7667	0.9642857143	0.05194035566
7668	0.9642857143	0.05194035566
7669	0.9642857143	0.05194035566
7670	0.9642857143	0.05194035566
7671	0.9642857143	0.05194035566
7672	0.9642857143	0.05194035566
7673	0.9642857143	0.05194035566
7674	0.9642857143	0.05194035566
7675	0.9642857143	0.05194035566
7676	0.9642857143	0.05194035566
7677	0.9642857143	0.05194035566
7678	0.9642857143	0.05194035566
7679	0.9642857143	0.05194035566
7680	0.9642857143	0.05194035566
7681	0.9642857143	0.05194035566
7682	0.9642857143	0.05194035566
7683	0.9642857143	0.05194035566
7684	0.9642857143	0.05194035566
7685	0.9642857143	0.05194035566
7686	0.9642857143	0.05194035566
7687	0.9642857143	0.05194035566
7688	0.9642857143	0.05194035566
7689	0.9642857143	0.05194035566
7690	0.9642857143	0.05194035566
7691	0.9642857143	0.05194035566
7692	0.9642857143	0.05194035566
7693	0.9642857143	0.05194035566
7694	0.9642857143	0.05194035566
7695	0.9642857143	0.05194035566
7696	0.9642857143	0.05194035566
7697	0.9642857143	0.05194035566
7698	0.9642857143	0.05194035566
7699	0.9642857143	0.05194035566
7700	0.9642857143	0.05194035566
7701	0.9642857143	0.05194035566
7702	0.9642857143	0.05194035566
7703	0.9642857143	0.05194035566
7704	0.9642857143	0.05194035566
7705	0.9642857143	0.05194035566
7706	0.9642857143	0.05194035566
7707	0.9642857143	0.05194035566
7708	0.9642857143	0.05194035566
7709	0.9642857143	0.05194035566
7710	0.9642857143	0.05194035566
7711	0.9642857143	0.05194035566
7712	0.9642857143	0.05194035566
7713	0.9642857143	0.05194035566
7714	0.9642857143	0.05194035566
7715	0.9642857143	0.05194035566
7716	0.9642857143	0.05194035566
7717	0.9642857143	0.05194035566
7718	0.9642857143	0.05194035566
7719	0.9642857143	0.05194035566
7720	0.9642857143	0.05194035566
7721	0.9642857143	0.05194035566
7722	0.9642857143	0.05194035566
7723	0.9642857143	0.05194035566
7724	0.9642857143	0.05194035566
7725	0.9642857143	0.05194035566
7726	0.9642857143	0.05194035566
7727	0.9642857143	0.05194035566
7728	0.9642857143	0.05194035566
7729	0.9642857143	0.05194035566
7730	0.9642857143	0.05194035566
7731	0.9642857143	0.05194035566
7732	0.9642857143	0.05194035566
7733	0.9642857143	0.05194035566
7734	0.9642857143	0.05194035566
7735	0.9642857143	0.05194035566
7736	0.9642857143	0.05194035566
7737	0.9642857143	0.05194035566
7738	0.9642857143	0.05194035566
7739	0.9642857143	0.05194035566
7740	0.9642857143	0.05194035566
7741	0.9642857143	0.05194035566
7742	0.9642857143	0.05194035566
7743	0.9642857143	0.05194035566
7744	0.9642857143	0.05194035566
7745	0.9642857143	0.05194035566
7746	0.9642857143	0.05194035566
7747	0.9642857143	0.05194035566
7748	0.9642857143	0.05194035566
7749	0.9642857143	0.05194035566
7750	0.9642857143	0.05194035566
7751	0.9642857143	0.05194035566
7752	0.9642857143	0.05194035566
7753	0.9642857143	0.05194035566
7754	0.9642857143	0.05194035566
7755	0.9642857143	0.05194035566
7756	0.9642857143	0.05194035566
7757	0.9642857143	0.05194035566
7758	0.9642857143	0.05194035566
7759	0.9642857143	0.05194035566
7760	0.9642857143	0.05194035566
7761	0.9642857143	0.05194035566
7762	0.9642857143	0.05194035566
7763	0.9642857143	0.05194035566
7764	0.9642857143	0.05194035566
7765	0.9642857143	0.05194035566
7766	0.9642857143	0.05194035566
7767	0.9642857143	0.05194035566
7768	0.9642857143	0.05194035566
7769	0.9642857143	0.05194035566
7770	0.9642857143	0.05194035566
7771	0.9642857143	0.05194035566
7772	0.9642857143	0.05194035566
7773	0.9642857143	0.05194035566
7774	0.9642857143	0.05194035566
7775	0.9642857143	0.05194035566
7776	0.9642857143	0.05194035566
7777	0.9642857143	0.05194035566
7778	0.9642857143	0.05194035566
7779	0.9642857143	0.05194035566
7780	0.9642857143	0.05194035566
7781	0.9642857143	0.05194035566
7782	0.9642857143	0.05194035566
7783	0.9642857143	0.05194035566
7784	0.9642857143	0.05194035566
7785	0.9642857143	0.05194035566
7786	0.9642857143	0.05194035566
7787	0.9642857143	0.05194035566
7788	0.9642857143	0.05194035566
7789	0.9642857143	0.05194035566
7790	0.9642857143	0.05194035566
7791	0.9642857143	0.05194035566
7792	0.9642857143	0.05194035566
7793	0.9642857143	0.05194035566
7794	0.9642857143	0.05194035566
7795	0.9642857143	0.05194035566
7796	0.9642857143	0.05194035566
7797	0.9642857143	0.05194035566
7798	0.9642857143	0.05194035566
7799	0.9642857143	0.05194035566
7800	0.9642857143	0.05194035566
7801	0.9642857143	0.05194035566
7802	0.9642857143	0.05194035566
7803	0.9642857143	0.05194035566
7804	0.9642857143	0.05194035566
7805	0.9642857143	0.05194035566
7806	0.9642857143	0.05194035566
7807	0.9642857143	0.05194035566
7808	0.9642857143	0.05194035566
7809	0.9642857143	0.05194035566
7810	0.9642857143	0.05194035566
7811	0.9642857143	0.05194035566
7812	0.9642857143	0.05194035566
7813	0.9642857143	0.05194035566
7814	0.9642857143	0.05194035566
7815	0.9642857143	0.05194035566
7816	0.9642857143	0.05194035566
7817	0.9642857143	0.05194035566
7818	0.9642857143	0.05194035566
7819	0.9642857143	0.05194035566
7820	0.9642857143	0.05194035566
7821	0.9642857143	0.05194035566
7822	0.9642857143	0.05194035566
7823	0.9642857143	0.05194035566
7824	0.9642857143	0.05194035566
7825	0.9642857143	0.05194035566
7826	0.9642857143	0.05194035566
7827	0.9642857143	0.05194035566
7828	0.9642857143	0.05194035566
7829	0.9642857143	0.05194035566
7830	0.9642857143	0.05194035566
7831	0.9642857143	0.05194035566
7832	0.9642857143	0.05194035566
7833	0.9642857143	0.05194035566
7834	0.9642857143	0.05194035566
7835	0.9642857143	0.05194035566
7836	0.9642857143	0.05194035566
7837	0.9642857143	0.05194035566
7838	0.9642857143	0.05194035566
7839	0.9642857143	0.05194035566
7840	0.9642857143	0.05194035566
7841	0.9642857143	0.05194035566
7842	0.9642857143	0.05194035566
7843	0.9642857143	0.05194035566
7844	0.9642857143	0.05194035566
7845	0.9642857143	0.05194035566
7846	0.9642857143	0.05194035566
7847	0.9642857143	0.05194035566
7848	0.9642857143	0.05194035566
7849	0.9642857143	0.05194035566
7850	0.9642857143	0.05194035566
7851	0.9642857143	0.05194035566
7852	0.9642857143	0.05194035566
7853	0.9642857143	0.05194035566
7854	0.9642857143	0.05194035566
7855	0.9642857143	0.05194035566
7856	0.9642857143	0.05194035566
7857	0.9642857143	0.05194035566
7858	0.9642857143	0.05194035566
7859	0.9642857143	0.05194035566
7860	0.9642857143	0.05194035566
7861	0.9642857143	0.05194035566
7862	0.9642857143	0.05194035566
7863	0.9642857143	0.05194035566
7864	0.9642857143	0.05194035566
7865	0.9642857143	0.05194035566
7866	0.9642857143	0.05194035566
7867	0.9642857143	0.05194035566
7868	0.9642857143	0.05194035566
7869	0.9642857143	0.05194035566
7870	0.9642857143	0.05194035566
7871	0.9642857143	0.05194035566
7872	0.9642857143	0.05194035566
7873	0.9642857143	0.05194035566
7874	0.9642857143	0.05194035566
7875	0.9642857143	0.05194035566
7876	0.9642857143	0.05194035566
7877	0.9642857143	0.05194035566
7878	0.9642857143	0.05194035566
7879	0.9642857143	0.05194035566
7880	0.9642857143	0.05194035566
7881	0.9642857143	0.05194035566
7882	0.9642857143	0.05194035566
7883	0.9642857143	0.05194035566
7884	0.9642857143	0.05194035566
7885	0.9642857143	0.05194035566
7886	0.9642857143	0.05194035566
7887	0.9642857143	0.05194035566
7888	0.9642857143	0.05194035566
7889	0.9642857143	0.05194035566
7890	0.9642857143	0.05194035566
7891	0.9642857143	0.05194035566
7892	0.9642857143	0.05194035566
7893	0.9642857143	0.05194035566
7894	0.9642857143	0.05194035566
7895	0.9642857143	0.05194035566
7896	0.9642857143	0.05194035566
7897	0.9642857143	0.05194035566
7898	0.9642857143	0.05194035566
7899	0.9642857143	0.05194035566
7900	0.9642857143	0.05194035566
7901	0.9642857143	0.05194035566
7902	0.9642857143	0.05194035566
7903	0.9642857143	0.05194035566
7904	0.9642857143	0.05194035566
7905	0.9642857143	0.05194035566
7906	0.9642857143	0.05194035566
7907	0.9642857143	0.05194035566
7908	0.9642857143	0.05194035566
7909	0.9642857143	0.05194035566
7910	0.9642857143	0.05194035566
7911	0.9642857143	0.05194035566
7912	0.9642857143	0.05194035566
7913	0.9642857143	0.05194035566
7914	0.9642857143	0.05194035566
7915	0.9642857143	0.05194035566
7916	0.9642857143	0.05194035566
7917	0.9642857143	0.05194035566
7918	0.9642857143	0.05194035566
7919	0.9642857143	0.05194035566
7920	0.9642857143	0.05194035566
7921	0.9642857143	0.05194035566
7922	0.9642857143	0.05194035566
7923	0.9642857143	0.05194035566
7924	0.9642857143	0.05194035566
7925	0.9642857143	0.05194035566
7926	0.9642857143	0.05194035566
7927	0.9642857143	0.05194035566
7928	0.9642857143	0.05194035566
7929	0.9642857143	0.05194035566
7930	0.9642857143	0.05194035566
7931	0.9642857143	0.05194035566
7932	0.9642857143	0.05194035566
7933	0.9642857143	0.05194035566
7934	0.9642857143	0.05194035566
7935	0.9642857143	0.05194035566
7936	0.9642857143	0.05194035566
7937	0.9642857143	0.05194035566
7938	0.9642857143	0.05194035566
7939	0.9642857143	0.05194035566
7940	0.9642857143	0.05194035566
7941	0.9642857143	0.05194035566
7942	0.9642857143	0.05194035566
7943	0.9642857143	0.05194035566
7944	0.9642857143	0.05194035566
7945	0.9642857143	0.05194035566
7946	0.9642857143	0.05194035566
7947	0.9642857143	0.05194035566
7948	0.9642857143	0.05194035566
7949	0.9642857143	0.05194035566
7950	0.9642857143	0.05194035566
7951	0.9642857143	0.05194035566
7952	0.9642857143	0.05194035566
7953	0.9642857143	0.05194035566
7954	0.9642857143	0.05194035566
7955	0.9642857143	0.05194035566
7956	0.9642857143	0.05194035566
7957	0.9642857143	0.05194035566
7958	0.9642857143	0.05194035566
7959	0.9642857143	0.05194035566
7960	0.9642857143	0.05194035566
7961	0.9642857143	0.05194035566
7962	0.9642857143	0.05194035566
7963	0.9642857143	0.05194035566
7964	0.9642857143	0.05194035566
7965	0.9642857143	0.05194035566
7966	0.9642857143	0.05194035566
7967	0.9642857143	0.05194035566
7968	0.9642857143	0.05194035566
7969	0.9642857143	0.05194035566
7970	0.9642857143	0.05194035566
7971	0.9642857143	0.05194035566
7972	0.9642857143	0.05194035566
7973	0.9642857143	0.05194035566
7974	0.9642857143	0.05194035566
7975	0.9642857143	0.05194035566
7976	0.9642857143	0.05194035566
7977	0.9642857143	0.05194035566
7978	0.9642857143	0.05194035566
7979	0.9642857143	0.05194035566
7980	0.9642857143	0.05194035566
7981	0.9642857143	0.05194035566
7982	0.9642857143	0.05194035566
7983	0.9642857143	0.05194035566
7984	0.9642857143	0.05194035566
7985	0.9642857143	0.05194035566
7986	0.9642857143	0.05194035566
7987	0.9642857143	0.05194035566
7988	0.9642857143	0.05194035566
7989	0.9642857143	0.05194035566
7990	0.9642857143	0.05194035566
7991	0.9642857143	0.05194035566
7992	0.9642857143	0.05194035566
7993	0.9642857143	0.05194035566
7994	0.9642857143	0.05194035566
7995	0.9642857143	0.05194035566
7996	0.9642857143	0.05194035566
7997	0.9642857143	0.05194035566
7998	0.9642857143	0.05194035566
7999	0.9642857143	0.05194035566
8000	0.9642857143	0.05194035566
8001	0.9642857143	0.05194035566
8002	0.9642857143	0.05194035566
8003	0.9642857143	0.05194035566
8004	0.9642857143	0.05194035566
8005	0.9642857143	0.05194035566
8006	0.9642857143	0.05194035566
8007	0.9642857143	0.05194035566
8008	0.9642857143	0.05194035566
8009	0.9642857143	0.05194035566
8010	0.9642857143	0.05194035566
8011	0.9642857143	0.05194035566
8012	0.9642857143	0.05194035566
8013	0.9642857143	0.05194035566
8014	0.9642857143	0.05194035566
8015	0.9642857143	0.05194035566
8016	0.9642857143	0.05194035566
8017	0.9642857143	0.05194035566
8018	0.9642857143	0.05194035566
8019	0.9642857143	0.05194035566
8020	0.9642857143	0.05194035566
8021	0.9642857143	0.05194035566
8022	0.9642857143	0.05194035566
8023	0.9642857143	0.05194035566
8024	0.9642857143	0.05194035566
8025	0.9642857143	0.05194035566
8026	0.9642857143	0.05194035566
8027	0.9642857143	0.05194035566
8028	0.9642857143	0.05194035566
8029	0.9642857143	0.05194035566
8030	0.9642857143	0.05194035566
8031	0.9642857143	0.05194035566
8032	0.9642857143	0.05194035566
8033	0.9642857143	0.05194035566
8034	0.9642857143	0.05194035566
8035	0.9642857143	0.05194035566
8036	0.9642857143	0.05194035566
8037	0.9642857143	0.05194035566
8038	0.9642857143	0.05194035566
8039	0.9642857143	0.05194035566
8040	0.9642857143	0.05194035566
8041	0.9642857143	0.05194035566
8042	0.9642857143	0.05194035566
8043	0.9642857143	0.05194035566
8044	0.9642857143	0.05194035566
8045	0.9642857143	0.05194035566
8046	0.9642857143	0.05194035566
8047	0.9642857143	0.05194035566
8048	0.9642857143	0.05194035566
8049	0.9642857143	0.05194035566
8050	0.9642857143	0.05194035566
8051	0.9642857143	0.05194035566
8052	0.9642857143	0.05194035566
8053	0.9642857143	0.05194035566
8054	0.9642857143	0.05194035566
8055	0.9642857143	0.05194035566
8056	0.9642857143	0.05194035566
8057	0.9642857143	0.05194035566
8058	0.9642857143	0.05194035566
8059	0.9642857143	0.05194035566
8060	0.9642857143	0.05194035566
8061	0.9642857143	0.05194035566
8062	0.9642857143	0.05194035566
8063	0.9642857143	0.05194035566
8064	0.9642857143	0.05194035566
8065	0.9642857143	0.05194035566
8066	0.9642857143	0.05194035566
8067	0.9642857143	0.05194035566
8068	0.9642857143	0.05194035566
8069	0.9642857143	0.05194035566
8070	0.9642857143	0.05194035566
8071	0.9642857143	0.05194035566
8072	0.9642857143	0.05194035566
8073	0.9642857143	0.05194035566
8074	0.9642857143	0.05194035566
8075	0.9642857143	0.05194035566
8076	0.9642857143	0.05194035566
8077	0.9642857143	0.05194035566
8078	0.9642857143	0.05194035566
8079	0.9642857143	0.05194035566
8080	0.9642857143	0.05194035566
8081	0.9642857143	0.05194035566
8082	0.9642857143	0.05194035566
8083	0.9642857143	0.05194035566
8084	0.9642857143	0.05194035566
8085	0.9642857143	0.05194035566
8086	0.9642857143	0.05194035566
8087	0.9642857143	0.05194035566
8088	0.9642857143	0.05194035566
8089	0.9642857143	0.05194035566
8090	0.9642857143	0.05194035566
8091	0.9642857143	0.05194035566
8092	0.9642857143	0.05194035566
8093	0.9642857143	0.05194035566
8094	0.9642857143	0.05194035566
8095	0.9642857143	0.05194035566
8096	0.9642857143	0.05194035566
8097	0.9642857143	0.05194035566
8098	0.9642857143	0.05194035566
8099	0.9642857143	0.05194035566
8100	0.9642857143	0.05194035566
8101	0.9642857143	0.05194035566
8102	0.9642857143	0.05194035566
8103	0.9642857143	0.05194035566
8104	0.9642857143	0.05194035566
8105	0.9642857143	0.05194035566
8106	0.9642857143	0.05194035566
8107	0.9642857143	0.05194035566
8108	0.9642857143	0.05194035566
8109	0.9642857143	0.05194035566
8110	0.9642857143	0.05194035566
8111	0.9642857143	0.05194035566
8112	0.9642857143	0.05194035566
8113	0.9642857143	0.05194035566
8114	0.9642857143	0.05194035566
8115	0.9642857143	0.05194035566
8116	0.9642857143	0.05194035566
8117	0.9642857143	0.05194035566
8118	0.9642857143	0.05194035566
8119	0.9642857143	0.05194035566
8120	0.9642857143	0.05194035566
8121	0.9642857143	0.05194035566
8122	0.9642857143	0.05194035566
8123	0.9642857143	0.05194035566
8124	0.9642857143	0.05194035566
8125	0.9642857143	0.05194035566
8126	0.9642857143	0.05194035566
8127	0.9642857143	0.05194035566
